arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio,vlm_grounding_all,vlm_grounding_deep,vlm_quality
ancW10margin_klUp05,0,0801,-8.472399888343672,47.25067138671875,0.2786600589752197,0.4675309360027313,0.7838491201400757,0.6551724137931034,2.75,1.0,7.0
ancW10margin_klUp05,0,0802,-5.7223229645999325,52.87318420410156,0.547793984413147,0.7301490902900696,0.8468915224075317,0.4897959183673469,8.75,9.5,8.0
ancW10margin_klUp05,0,0803,-5.974644147698578,62.356658935546875,0.5875827670097351,0.7731274962425232,0.848153293132782,0.6122448979591837,9.5,10.0,8.0
ancW10margin_klUp05,0,0804,-6.6443257246855385,52.31182098388672,0.33486858010292053,0.392546147108078,0.7261197566986084,0.5573770491803278,9.25,9.5,7.0
ancW10margin_klUp05,0,0805,-13.73568073293469,58.44172286987305,0.49149805307388306,0.6431426405906677,0.783033013343811,0.5238095238095238,9.0,9.0,8.0
ancW10margin_klUp05,0,0806,-4.696545336200941,55.83842468261719,0.3604610860347748,0.6224181056022644,0.7620947360992432,0.631578947368421,8.5,8.5,6.0
ancW10margin_klUp05,0,0807,-6.387807489940371,57.04674530029297,0.43293297290802,0.7280094027519226,0.7776947617530823,0.5952380952380952,6.25,4.5,5.0
ancW10margin_klUp05,0,0808,-7.631562073101235,56.13077926635742,0.3911062180995941,0.6567919850349426,0.7240013480186462,0.7241379310344828,8.5,9.0,8.0
ancW10margin_klUp05,0,0809,-7.8541720161649735,53.55701446533203,0.39451542496681213,0.44384336471557617,0.7553838491439819,0.7076923076923077,4.5,1.0,8.0
ancW10margin_klUp05,0,0810,-7.24372265689413,55.687801361083984,0.3349831998348236,0.531419575214386,0.80555659532547,0.4519230769230769,6.75,4.5,8.0
ancW10margin_klUp05,0,0811,-11.155430089907464,37.9608268737793,0.40228086709976196,0.5506090521812439,0.8277839422225952,0.7093023255813954,8.0,8.0,2.0
ancW10margin_klUp05,0,0812,-5.052966926512745,43.19114685058594,0.3124030828475952,0.6121336817741394,0.7475249767303467,0.7209302325581395,2.25,1.0,4.0
ancW10margin_klUp05,0,0813,-5.310096290711799,40.17555618286133,0.3813222050666809,0.4692762494087219,0.7176585793495178,0.6097560975609756,2.75,1.0,3.0
ancW10margin_klUp05,0,0814,-6.421112767636882,61.17539596557617,0.38044440746307373,0.40904322266578674,0.8587018251419067,0.5684210526315789,8.5,8.0,7.0
ancW10margin_klUp05,0,0815,-4.69739400771951,61.31979751586914,0.577049970626831,0.6811240315437317,0.8130219578742981,0.6212121212121212,7.0,4.5,7.0
ancW10margin_klUp05,0,0816,-6.099689440736766,65.64500427246094,0.36255040764808655,0.8110277056694031,0.785019040107727,0.6363636363636364,6.5,4.5,7.0
ancW10margin_klUp05,0,0817,-5.775719080937907,56.844730377197266,0.46158304810523987,0.7694043517112732,0.8398463129997253,0.6530612244897959,8.0,8.0,7.0
ancW10margin_klUp05,0,0818,-5.920840914031843,51.50456619262695,0.40174874663352966,0.6676130890846252,0.7676340341567993,0.6233766233766234,8.0,8.0,7.0
ancW10margin_klUp05,0,0819,-9.803380822237362,51.22641372680664,0.4173057973384857,0.2945815622806549,0.7065213918685913,0.6086956521739131,5.0,1.0,5.0
ancW10margin_klUp05,0,0820,-5.157819803866397,57.16395568847656,0.33144932985305786,0.5727904438972473,0.7702617645263672,0.6144578313253012,8.0,8.0,2.0
ancW10margin_klUp05,0,0821,-14.971083126066572,22.63480567932129,0.2786715030670166,0.425864040851593,0.8471479415893555,0.6823529411764706,2.75,4.5,1.0
ancW10margin_klUp05,0,0822,-7.944998752899987,64.71369934082031,0.4315928518772125,0.7762452960014343,0.7901824712753296,0.6494845360824743,6.25,4.5,8.0
ancW10margin_klUp05,0,0823,-9.72176259284323,37.44086456298828,0.4852919578552246,0.6870155930519104,0.7571313977241516,0.7313432835820896,6.5,4.5,1.0
ancW10margin_klUp05,0,0824,-6.965003194686224,42.07978057861328,0.42008712887763977,0.46978527307510376,0.8423032760620117,0.7012987012987013,4.75,1.0,3.0
ancW10margin_klUp05,0,0825,-5.626814923097627,51.11228561401367,0.2387770563364029,0.7175328135490417,0.7356959581375122,0.7974683544303798,8.75,8.5,5.0
ancW10margin_klUp05,0,0826,-6.181506908558624,63.51105499267578,0.35411956906318665,0.6937828063964844,0.7621225118637085,0.574468085106383,6.5,4.5,7.0
ancW10margin_klUp05,0,0827,-10.166745593079453,23.587080001831055,0.41679391264915466,0.43142062425613403,0.7820647358894348,0.7837837837837838,4.5,1.0,2.0
ancW10margin_klUp05,0,0828,-5.8166587366597025,53.96144485473633,0.3740222156047821,0.450272798538208,0.8345645070075989,0.6470588235294118,8.5,8.5,5.0
ancW10margin_klUp05,0,0829,-4.543200340186068,54.91537094116211,0.47739243507385254,0.6236268877983093,0.7775471210479736,0.59,6.5,8.0,7.0
ancW10margin_klUp05,0,0830,-6.1330789797409055,51.80726623535156,0.39334964752197266,0.7052745223045349,0.7374991178512573,0.6024096385542169,6.25,4.5,3.0
