arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio,vlm_grounding_all,vlm_grounding_deep,vlm_quality
ancW10margin,0,0801,-5.491998475636138,57.65803909301758,0.29013165831565857,0.7306937575340271,0.77829909324646,0.5420560747663551,8.0,8.0,7.0
ancW10margin,0,0802,-5.722835202931378,49.75989532470703,0.5331063270568848,0.7151239514350891,0.8438050746917725,0.5217391304347826,7.25,10.0,8.0
ancW10margin,0,0803,-6.821423815638912,57.401573181152344,0.5856703519821167,0.7962986826896667,0.8393558263778687,0.5,9.25,10.0,8.0
ancW10margin,0,0804,-6.784784341653734,55.04170227050781,0.3565809428691864,0.3990516662597656,0.7320618033409119,0.47863247863247865,8.75,9.0,7.0
ancW10margin,0,0805,-13.52544010513087,58.8280029296875,0.5066103339195251,0.6712454557418823,0.784098744392395,0.47058823529411764,8.0,8.0,8.0
ancW10margin,0,0806,-3.877138792553824,55.80786895751953,0.3193676769733429,0.62104731798172,0.7111141681671143,0.6375,6.5,8.5,4.0
ancW10margin,0,0807,-8.631901501136582,56.286006927490234,0.4375683665275574,0.7337606549263,0.7890808582305908,0.6595744680851063,6.75,5.0,2.0
ancW10margin,0,0808,-7.787256911536355,56.93478775024414,0.39831656217575073,0.6990704536437988,0.7060973048210144,0.6517857142857143,8.75,9.0,8.0
ancW10margin,0,0809,-9.187885901775223,50.27690505981445,0.38943320512771606,0.46487146615982056,0.7908835411071777,0.5045045045045045,8.25,8.5,8.0
ancW10margin,0,0810,-7.456504347431133,56.13296890258789,0.345016211271286,0.5418663620948792,0.802463173866272,0.4854368932038835,8.75,8.0,7.0
ancW10margin,0,0811,-7.5818783585609575,43.38978576660156,0.38338735699653625,0.5031332969665527,0.8424975872039795,0.5495495495495496,6.75,9.0,3.0
ancW10margin,0,0812,-5.743644306031963,43.34183883666992,0.3365246653556824,0.5997249484062195,0.732327401638031,0.5614035087719298,7.0,7.0,7.0
ancW10margin,0,0813,-4.72640693772468,38.84345626831055,0.38086655735969543,0.4343406856060028,0.7043380737304688,0.5858585858585859,6.5,4.5,3.0
ancW10margin,0,0814,-7.342883154492185,53.29273986816406,0.38171878457069397,0.31867843866348267,0.8212749361991882,0.5824175824175825,9.0,9.0,4.0
ancW10margin,0,0815,-5.324595907867329,64.44996643066406,0.48736053705215454,0.7071110010147095,0.8041724562644958,0.5652173913043478,8.0,8.0,3.0
ancW10margin,0,0816,-5.779185893800398,65.79914093017578,0.3561658561229706,0.7931904792785645,0.787451446056366,0.5267857142857143,8.75,9.0,7.0
ancW10margin,0,0817,-7.006848091931087,52.517433166503906,0.3920000493526459,0.6819907426834106,0.8332881927490234,0.6071428571428571,6.25,8.0,7.0
ancW10margin,0,0818,-5.6975049978102215,53.61139678955078,0.3760994076728821,0.6859869360923767,0.7636826634407043,0.5181818181818182,6.75,9.0,7.0
ancW10margin,0,0819,-14.070015934577961,56.40908432006836,0.41922396421432495,0.42338424921035767,0.6790590286254883,0.6391752577319587,6.5,4.5,3.0
ancW10margin,0,0820,-4.343889236079943,56.142677307128906,0.3029460310935974,0.6215638518333435,0.7423993349075317,0.5959595959595959,8.25,8.5,2.0
ancW10margin,0,0821,-12.673155468664415,23.48480796813965,0.2599133253097534,0.39627310633659363,0.8503091335296631,0.5964912280701754,5.0,5.5,1.0
ancW10margin,0,0822,-9.631407987737946,66.24401092529297,0.4500252306461334,0.6474467515945435,0.8073985576629639,0.5545454545454546,8.75,9.5,8.0
ancW10margin,0,0823,-13.8200537309854,29.45454216003418,0.428548127412796,0.5850387215614319,0.7561864852905273,0.591304347826087,6.25,4.5,1.0
ancW10margin,0,0824,-6.121455090903538,43.91960525512695,0.4293310344219208,0.5261379480361938,0.8337721824645996,0.5673076923076923,6.25,4.5,2.0
ancW10margin,0,0825,-3.8965714308093324,52.939876556396484,0.2567075192928314,0.6723092198371887,0.7550381422042847,0.5775862068965517,9.0,8.5,5.0
ancW10margin,0,0826,-5.028283586351167,60.13475799560547,0.373202919960022,0.7967146039009094,0.7519388794898987,0.6055045871559633,8.0,8.0,6.0
ancW10margin,0,0827,-6.000535321435846,50.621376037597656,0.38186031579971313,0.45746293663978577,0.8131623268127441,0.6347826086956522,8.25,8.0,2.0
ancW10margin,0,0828,-5.937104903758619,55.657161712646484,0.3791608214378357,0.47062626481056213,0.8250176906585693,0.6017699115044248,8.0,8.0,3.0
ancW10margin,0,0829,-4.208214904593541,54.641754150390625,0.4699624478816986,0.629903256893158,0.7771616578102112,0.5102040816326531,8.5,8.5,8.0
ancW10margin,0,0830,-5.315316247906666,51.51060485839844,0.3623075485229492,0.7326647639274597,0.7506982088088989,0.6699029126213593,6.5,5.0,2.0
