### RUN C0_control steps=30 rfb=1 anc=cosine extra='' input=data/eval_subset start 2026-06-07T06:12:03+08:00
=== ablation C0_control C0_control seed123 2gpu real-coz grpo start 2026-06-07T06:12:03+08:00 ===
hgpn45
TOTAL_STEPS=30 SAVE_FREQ=30 CHECKPOINT_DIR=checkpoints/C0_control
PROJECT_NAME=coz_ablation EXPERIMENT_NAME=coz_grpo_C0_control_seed123_2gpu_C0_control
CUDA_VISIBLE_DEVICES=0,1 COZ_NGPU=2 RAY_TMPDIR=/tmp/seanma0627/ray-C0_control TMPDIR=/tmp/seanma0627/tmp-C0_control
Training Progress:   7%|▋         | 2/30 [03:46<50:38, 108.52s/it]  [36m(WorkerDict pid=105302)[0m INFO 06-07 06:20:13 [executor_base.py:226] It took 0.356109 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:20:14 [executor_base.py:226] It took 0.892843 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:20:14 [executor_base.py:226] It took 0.015165 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:20:14 [executor_base.py:226] It took 0.012223 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:20:23 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:20:23 [executor_base.py:210] It took 2.011069 seconds to fall asleep.
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:20:25 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:20:25 [executor_base.py:210] It took 3.820190 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.8407866954803467, "raw_r_fb": 59.34604626893997, "raw_r_phr": -0.0, "raw_r_rep": -0.3699687123298645, "raw_validity_total": 0.0, "scale": 3, "score": 1.1037063223898884, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 29, "validity_unique_content_tokens": 18}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.8299394845962524, "raw_r_fb": 59.264304876327515, "raw_r_phr": -0.0, "raw_r_rep": -0.38533535599708557, "raw_validity_total": 0.0, "scale": 3, "score": 0.29154687303938, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 45, "validity_unique_content_tokens": 30}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.7714685201644897, "raw_r_fb": 61.054038375616074, "raw_r_phr": -1.0, "raw_r_rep": -0.4225202798843384, "raw_validity_total": 0.0, "scale": 3, "score": -0.4426682996140473, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 40, "validity_unique_content_tokens": 28}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.8081787824630737, "raw_r_fb": 57.771135330200195, "raw_r_phr": -0.0, "raw_r_rep": -0.41260042786598206, "raw_validity_total": 0.0, "scale": 3, "score": -2.347121045601058, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 43, "validity_unique_content_tokens": 27}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.8085330128669739, "raw_r_fb": 59.627452313899994, "raw_r_phr": -0.0, "raw_r_rep": -0.425893202904732, "raw_validity_total": 0.0, "scale": 3, "score": -1.292220858098395, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 25, "validity_unique_content_tokens": 18}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.8549091815948486, "raw_r_fb": 61.10377553105354, "raw_r_phr": -0.0, "raw_r_rep": -0.37133800983428955, "raw_validity_total": 0.0, "scale": 3, "score": 2.6867570078842324, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 50, "validity_unique_content_tokens": 30}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.8183398246765137, "raw_r_fb": 60.200697630643845, "raw_r_phr": -0.0, "raw_r_rep": -0.35080593824386597, "raw_validity_total": 0.0, "scale": 4, "score": 1.2527738856053405, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 38, "validity_unique_content_tokens": 20}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.794722318649292, "raw_r_fb": 59.815805196762085, "raw_r_phr": -0.0, "raw_r_rep": -0.3836570382118225, "raw_validity_total": 0.0, "scale": 4, "score": -0.744735218654375, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 27, "validity_unique_content_tokens": 17}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.7809892892837524, "raw_r_fb": 60.54244655370712, "raw_r_phr": -0.0, "raw_r_rep": -0.3427324891090393, "raw_validity_total": 0.0, "scale": 4, "score": 1.5982904448198703, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 55, "validity_unique_content_tokens": 35}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.7979647517204285, "raw_r_fb": 59.28684777021408, "raw_r_phr": -0.0, "raw_r_rep": -0.42389083167781, "raw_validity_total": 0.0, "scale": 4, "score": -2.892715941332649, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 44, "validity_unique_content_tokens": 28}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.7925125956535339, "raw_r_fb": 61.420357912778854, "raw_r_phr": -0.0, "raw_r_rep": -0.40886232256889343, "raw_validity_total": 0.0, "scale": 4, "score": 0.7637414346199238, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 34, "validity_unique_content_tokens": 17}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0002", "raw_r_anc": 0.8304721713066101, "raw_r_fb": 59.92266666889191, "raw_r_phr": -0.0, "raw_r_rep": -0.378476619720459, "raw_validity_total": 0.0, "scale": 4, "score": 0.022645394941902763, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 16, "validity_unique_content_tokens": 12}
step:3 - actor/entropy:2.167 - actor/kl_loss:0.079 - actor/kl_coef:0.020 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:95.762 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:250.794 - actor/lr:0.000 - training/global_step:3.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:2.687 - critic/score/min:-2.893 - critic/rewards/mean:0.000 - critic/rewards/max:2.687 - critic/rewards/min:-2.893 - critic/advantages/mean:0.054 - critic/advantages/max:1.507 - critic/advantages/min:-1.752 - critic/returns/mean:0.054 - critic/returns/max:1.507 - critic/returns/min:-1.752 - response_length/mean:38.167 - response_length/max:56.000 - response_length/min:17.000 - response_length/clip_ratio:0.000 - prompt_length/mean:456.500 - prompt_length/max:457.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:6.620 - timing_s/reshard:1.627 - timing_s/gen:12.680 - timing_s/reward:2.184 - timing_s/old_log_prob:20.183 - timing_s/ref:20.687 - timing_s/adv:0.001 - timing_s/update_actor:32.575 - timing_s/step:88.311 - timing_per_token_ms/update_actor:5.488 - timing_per_token_ms/gen:27.685 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/ref:3.485 - perf/total_num_tokens:5936.000 - perf/time_per_step:88.311 - perf/throughput:33.608
Training Progress:  10%|█         | 3/30 [05:14<44:40, 99.29s/it] [36m(WorkerDict pid=105302)[0m INFO 06-07 06:21:42 [executor_base.py:226] It took 0.467688 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:21:42 [executor_base.py:226] It took 0.785132 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:21:43 [executor_base.py:226] It took 0.047829 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:21:43 [executor_base.py:226] It took 0.015879 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:21:53 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:21:53 [executor_base.py:210] It took 3.323619 seconds to fall asleep.
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:21:54 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:21:54 [executor_base.py:210] It took 3.457001 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7907244563102722, "raw_r_fb": 63.16232192516327, "raw_r_phr": -0.0, "raw_r_rep": -0.3953269422054291, "raw_validity_total": 0.0, "scale": 2, "score": -1.034588192268278, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 40, "validity_unique_content_tokens": 23}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.8117191791534424, "raw_r_fb": 64.32392704486847, "raw_r_phr": -0.0, "raw_r_rep": -0.40929651260375977, "raw_validity_total": 0.0, "scale": 2, "score": -0.09554505994516704, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 27, "validity_unique_content_tokens": 20}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7221761345863342, "raw_r_fb": 63.992113053798676, "raw_r_phr": -0.0, "raw_r_rep": -0.3734538485022152, "raw_validity_total": 0.0, "scale": 2, "score": 1.778039894768905, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 42}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7996277213096619, "raw_r_fb": 62.60042357444763, "raw_r_phr": -0.0, "raw_r_rep": -0.39859601855278015, "raw_validity_total": 0.0, "scale": 2, "score": -2.2027189253781474, "validity_cjk_ratio": 0.02717391304347826, "validity_invalid": 0, "validity_token_count": 51, "validity_unique_content_tokens": 26}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7206929922103882, "raw_r_fb": 63.92450428009033, "raw_r_phr": -0.0, "raw_r_rep": -0.37826931842586453, "raw_validity_total": 0.0, "scale": 2, "score": 1.2625550365619007, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 37}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7854843139648438, "raw_r_fb": 63.98748242855072, "raw_r_phr": -0.0, "raw_r_rep": -0.3958132565021515, "raw_validity_total": 0.0, "scale": 2, "score": 0.292257246260803, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 10, "validity_unique_content_tokens": 6}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.8059141635894775, "raw_r_fb": 61.4180651307106, "raw_r_phr": -0.0, "raw_r_rep": -0.42110422253608704, "raw_validity_total": 0.0, "scale": 3, "score": -1.9246055055347884, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 37}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7612268924713135, "raw_r_fb": 62.220965683460236, "raw_r_phr": -0.0, "raw_r_rep": -0.3749965727329254, "raw_validity_total": 0.0, "scale": 3, "score": 1.5612384452845518, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 30, "validity_unique_content_tokens": 20}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7415527701377869, "raw_r_fb": 62.349024057388306, "raw_r_phr": -0.0, "raw_r_rep": -0.4027898907661438, "raw_validity_total": 0.0, "scale": 3, "score": 0.31645003244446857, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 40}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7507925629615784, "raw_r_fb": 61.80321180820465, "raw_r_phr": -0.0, "raw_r_rep": -0.37932997941970825, "raw_validity_total": 0.0, "scale": 3, "score": 0.4431948578465237, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 11, "validity_unique_content_tokens": 11}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7422047257423401, "raw_r_fb": 60.90024745464325, "raw_r_phr": -0.0, "raw_r_rep": -0.36107173562049866, "raw_validity_total": 0.0, "scale": 3, "score": -0.5266720736466051, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 22, "validity_unique_content_tokens": 14}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7990370988845825, "raw_r_fb": 62.10524642467499, "raw_r_phr": -0.0, "raw_r_rep": -0.40573251247406006, "raw_validity_total": 0.0, "scale": 3, "score": 0.13039424360588303, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 10, "validity_unique_content_tokens": 6}
step:4 - actor/entropy:2.420 - actor/kl_loss:0.174 - actor/kl_coef:0.020 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:16.044 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:252.462 - actor/lr:0.000 - training/global_step:4.000 - training/epoch:0.000 - critic/score/mean:-0.000 - critic/score/max:1.778 - critic/score/min:-2.203 - critic/rewards/mean:-0.000 - critic/rewards/max:1.778 - critic/rewards/min:-2.203 - critic/advantages/mean:-0.055 - critic/advantages/max:1.345 - critic/advantages/min:-1.659 - critic/returns/mean:-0.055 - critic/returns/max:1.345 - critic/returns/min:-1.659 - response_length/mean:38.750 - response_length/max:64.000 - response_length/min:11.000 - response_length/clip_ratio:0.333 - prompt_length/mean:456.000 - prompt_length/max:456.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:7.588 - timing_s/reshard:1.409 - timing_s/gen:12.563 - timing_s/reward:2.091 - timing_s/old_log_prob:19.900 - timing_s/ref:19.281 - timing_s/adv:0.001 - timing_s/update_actor:33.749 - timing_s/step:87.585 - timing_per_token_ms/update_actor:5.684 - timing_per_token_ms/gen:27.018 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/ref:3.248 - perf/total_num_tokens:5937.000 - perf/time_per_step:87.585 - perf/throughput:33.893
Training Progress:  13%|█▎        | 4/30 [06:41<41:01, 94.67s/it][36m(WorkerDict pid=105302)[0m INFO 06-07 06:23:10 [executor_base.py:226] It took 0.420676 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:23:10 [executor_base.py:226] It took 0.393867 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:23:10 [executor_base.py:226] It took 0.013331 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:23:10 [executor_base.py:226] It took 0.045266 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:23:20 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:23:20 [executor_base.py:210] It took 2.459449 seconds to fall asleep.
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:23:20 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:23:20 [executor_base.py:210] It took 2.525985 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7534875869750977, "raw_r_fb": 25.50006663799286, "raw_r_phr": -0.0, "raw_r_rep": -0.34128302335739136, "raw_validity_total": 0.0, "scale": 4, "score": -0.6680557001585885, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 28, "validity_unique_content_tokens": 18}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7331982851028442, "raw_r_fb": 28.499427616596222, "raw_r_phr": -0.0, "raw_r_rep": -0.3230632245540619, "raw_validity_total": 0.0, "scale": 4, "score": 1.2026331896832672, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 30, "validity_unique_content_tokens": 17}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.7245854735374451, "raw_r_fb": 27.2853844165802, "raw_r_phr": -0.0, "raw_r_rep": -0.35788509249687195, "raw_validity_total": 0.0, "scale": 4, "score": -1.2529244412085263, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 40}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.791512131690979, "raw_r_fb": 34.804269671440125, "raw_r_phr": -0.0, "raw_r_rep": -0.33802905678749084, "raw_validity_total": 0.0, "scale": 4, "score": 2.3611812218532826, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 41}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.8392946124076843, "raw_r_fb": 32.53500393033028, "raw_r_phr": -0.0, "raw_r_rep": -0.3628898859024048, "raw_validity_total": 0.0, "scale": 4, "score": 0.41376563413483924, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 31, "validity_unique_content_tokens": 20}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0003", "raw_r_anc": 0.8585679531097412, "raw_r_fb": 25.784717440605164, "raw_r_phr": -0.0, "raw_r_rep": -0.3729127049446106, "raw_validity_total": 0.0, "scale": 4, "score": -2.0565999043042664, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 25, "validity_unique_content_tokens": 17}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.8004317283630371, "raw_r_fb": 41.88520121574402, "raw_r_phr": -0.0, "raw_r_rep": -0.38266491889953613, "raw_validity_total": 0.0, "scale": 2, "score": -0.6729056051629734, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 20, "validity_unique_content_tokens": 12}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.8677746057510376, "raw_r_fb": 49.659596383571625, "raw_r_phr": -0.0, "raw_r_rep": -0.4319787621498108, "raw_validity_total": 0.0, "scale": 2, "score": -1.0871837561453588, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 56, "validity_unique_content_tokens": 32}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.772263765335083, "raw_r_fb": 42.87695160508156, "raw_r_phr": -0.0, "raw_r_rep": -0.3858424425125122, "raw_validity_total": 0.0, "scale": 2, "score": -0.7602447100752016, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 35, "validity_unique_content_tokens": 23}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.7822821140289307, "raw_r_fb": 42.24979346990585, "raw_r_phr": -0.0, "raw_r_rep": -0.3822469115257263, "raw_validity_total": 0.0, "scale": 2, "score": -0.6730694020305961, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 44, "validity_unique_content_tokens": 27}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.7390929460525513, "raw_r_fb": 44.69942665100098, "raw_r_phr": -0.0, "raw_r_rep": -0.36232277750968933, "raw_validity_total": 0.0, "scale": 2, "score": 0.40812038325389643, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 31, "validity_unique_content_tokens": 22}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.7364577054977417, "raw_r_fb": 57.77463388442993, "raw_r_phr": -0.0, "raw_r_rep": -0.36037296056747437, "raw_validity_total": 0.0, "scale": 2, "score": 2.7852830901602266, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 34}
step:5 - actor/entropy:2.001 - actor/kl_loss:0.085 - actor/kl_coef:0.020 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:13.830 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:252.452 - actor/lr:0.000 - training/global_step:5.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:2.785 - critic/score/min:-2.057 - critic/rewards/mean:0.000 - critic/rewards/max:2.785 - critic/rewards/min:-2.057 - critic/advantages/mean:0.137 - critic/advantages/max:1.914 - critic/advantages/min:-1.254 - critic/returns/mean:0.137 - critic/returns/max:1.914 - critic/returns/min:-1.254 - response_length/mean:41.833 - response_length/max:64.000 - response_length/min:21.000 - response_length/clip_ratio:0.250 - prompt_length/mean:456.500 - prompt_length/max:457.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:7.537 - timing_s/reshard:1.278 - timing_s/gen:11.515 - timing_s/reward:3.293 - timing_s/old_log_prob:19.798 - timing_s/ref:19.594 - timing_s/adv:0.001 - timing_s/update_actor:32.436 - timing_s/step:86.637 - timing_per_token_ms/update_actor:5.424 - timing_per_token_ms/gen:22.939 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/ref:3.277 - perf/total_num_tokens:5980.000 - perf/time_per_step:86.637 - perf/throughput:34.512
Training Progress:  17%|█▋        | 5/30 [08:08<38:14, 91.78s/it][36m(WorkerDict pid=105302)[0m INFO 06-07 06:24:36 [executor_base.py:226] It took 0.491429 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:24:36 [executor_base.py:226] It took 0.645372 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:24:37 [executor_base.py:226] It took 0.023311 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:24:37 [executor_base.py:226] It took 0.015002 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:24:46 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=105302)[0m INFO 06-07 06:24:46 [executor_base.py:210] It took 3.759797 seconds to fall asleep.
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:24:48 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=105303)[0m INFO 06-07 06:24:48 [executor_base.py:210] It took 2.306441 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.7829921245574951, "raw_r_fb": 41.62830862402916, "raw_r_phr": -0.0, "raw_r_rep": -0.36356791853904724, "raw_validity_total": 0.0, "scale": 3, "score": 1.078140183649895, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 40, "validity_unique_content_tokens": 25}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.8285008668899536, "raw_r_fb": 53.135983884334564, "raw_r_phr": -0.0, "raw_r_rep": -0.3731704652309418, "raw_validity_total": 0.0, "scale": 3, "score": 2.7172272851217785, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 30, "validity_unique_content_tokens": 21}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.7777705788612366, "raw_r_fb": 40.132467687129974, "raw_r_phr": -0.0, "raw_r_rep": -0.3751246929168701, "raw_validity_total": 0.0, "scale": 3, "score": -0.6936882638797228, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 21, "validity_unique_content_tokens": 16}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.7896883487701416, "raw_r_fb": 42.029427260160446, "raw_r_phr": -0.0, "raw_r_rep": -0.37457728385925293, "raw_validity_total": 0.0, "scale": 3, "score": -0.1244211026728278, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 42, "validity_unique_content_tokens": 30}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.8374223709106445, "raw_r_fb": 38.62824904918671, "raw_r_phr": -0.0, "raw_r_rep": -0.39138829708099365, "raw_validity_total": 0.0, "scale": 3, "score": -2.4734389386375306, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 29, "validity_unique_content_tokens": 19}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.7940994501113892, "raw_r_fb": 41.03779572248459, "raw_r_phr": -0.0, "raw_r_rep": -0.3762966990470886, "raw_validity_total": 0.0, "scale": 3, "score": -0.5038191635816054, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 10, "validity_unique_content_tokens": 7}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.7527242302894592, "raw_r_fb": 30.606898844242096, "raw_r_phr": -0.0, "raw_r_rep": -0.4351983368396759, "raw_validity_total": 0.0, "scale": 4, "score": -0.32490394590479393, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 28, "validity_unique_content_tokens": 20}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.7917438745498657, "raw_r_fb": 31.009377360343933, "raw_r_phr": -0.0, "raw_r_rep": -0.4671224057674408, "raw_validity_total": 0.0, "scale": 4, "score": -1.3273198421282462, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 29}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.7742336988449097, "raw_r_fb": 29.96724620461464, "raw_r_phr": -0.0, "raw_r_rep": -0.39312851428985596, "raw_validity_total": 0.0, "scale": 4, "score": 1.2723192136973893, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 45}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0004", "raw_r_anc": 0.867013692855835, "raw_r_fb": 41.72107157111168, "raw_r_phr": -0.0, "raw_r_rep": -0.4496328830718994, "raw_validity_total": 0.0, "scale": 4, "score": 2.064068346869455, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 54, "validity_unique_content_tokens": 29}
