### RUN control_s456 steps=30 rfb=1 anc=cosine extra='++data.seed=456 ++actor_rollout_ref.rollout.seed=456' input=data/div2k/valid start 2026-06-07T17:13:41+08:00
=== ablation control_s456 control_s456 seed123 2gpu real-coz grpo start 2026-06-07T17:13:41+08:00 ===
hgpn45
TOTAL_STEPS=30 SAVE_FREQ=30 CHECKPOINT_DIR=checkpoints/control_s456
PROJECT_NAME=coz_ablation EXPERIMENT_NAME=coz_grpo_control_s456_seed123_2gpu_control_s456
CUDA_VISIBLE_DEVICES=0,1 COZ_NGPU=2 RAY_TMPDIR=/tmp/seanma0627/ray-control_s456 TMPDIR=/tmp/seanma0627/tmp-control_s456
Training Progress:  37%|███▋      | 11/30 [14:14<23:38, 74.64s/it][36m(WorkerDict pid=3170360)[0m INFO 06-07 17:31:08 [executor_base.py:226] It took 0.411308 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:31:08 [executor_base.py:226] It took 0.435372 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:31:09 [executor_base.py:226] It took 0.082638 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:31:09 [executor_base.py:226] It took 0.034656 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:31:16 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:31:16 [executor_base.py:210] It took 2.708024 seconds to fall asleep.
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:31:18 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:31:18 [executor_base.py:210] It took 1.983418 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.7961241602897644, "raw_r_fb": 57.13763293623924, "raw_r_phr": -0.0, "raw_r_rep": -0.3955535984039307, "raw_validity_total": 0.0, "scale": 3, "score": 3.3601037651125187, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 54, "validity_unique_content_tokens": 31}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.806139349937439, "raw_r_fb": 55.32498821616173, "raw_r_phr": -0.0, "raw_r_rep": -0.416328489780426, "raw_validity_total": 0.0, "scale": 3, "score": -0.1386923658558679, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 30}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.8085688352584839, "raw_r_fb": 55.680394500494, "raw_r_phr": -0.0, "raw_r_rep": -0.40550416707992554, "raw_validity_total": 0.0, "scale": 3, "score": 1.0258790086718341, "validity_cjk_ratio": 0.004672897196261682, "validity_invalid": 0, "validity_token_count": 49, "validity_unique_content_tokens": 31}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.7937082052230835, "raw_r_fb": 54.64050734043121, "raw_r_phr": -0.0, "raw_r_rep": -0.42331743240356445, "raw_validity_total": 0.0, "scale": 3, "score": -1.4987268623213392, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 28, "validity_unique_content_tokens": 22}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.8782192468643188, "raw_r_fb": 54.723942041397095, "raw_r_phr": -0.0, "raw_r_rep": -0.4336223006248474, "raw_validity_total": 0.0, "scale": 3, "score": -1.5882344966183886, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 44, "validity_unique_content_tokens": 28}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.7687900066375732, "raw_r_fb": 55.87606957554817, "raw_r_phr": -0.0, "raw_r_rep": -0.4380878210067749, "raw_validity_total": 0.0, "scale": 3, "score": -1.1603290489887803, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 20, "validity_unique_content_tokens": 15}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.7909629344940186, "raw_r_fb": 54.057055205106735, "raw_r_phr": -0.0, "raw_r_rep": -0.3607720136642456, "raw_validity_total": 0.0, "scale": 4, "score": 1.7056014979412355, "validity_cjk_ratio": 0.10112359550561797, "validity_invalid": 0, "validity_token_count": 40, "validity_unique_content_tokens": 12}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.788047194480896, "raw_r_fb": 54.15035527944565, "raw_r_phr": -0.0, "raw_r_rep": -0.39698725938796997, "raw_validity_total": 0.0, "scale": 4, "score": -1.1612031587894545, "validity_cjk_ratio": 0.11650485436893204, "validity_invalid": 0, "validity_token_count": 44, "validity_unique_content_tokens": 15}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.8061853647232056, "raw_r_fb": 54.9242799282074, "raw_r_phr": -0.0, "raw_r_rep": -0.395538330078125, "raw_validity_total": 0.0, "scale": 4, "score": 0.5177700145218257, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 46, "validity_unique_content_tokens": 28}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.8116037845611572, "raw_r_fb": 54.280502796173096, "raw_r_phr": -0.0, "raw_r_rep": -0.3898059129714966, "raw_validity_total": 0.0, "scale": 4, "score": 0.11037121407402525, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 20, "validity_unique_content_tokens": 15}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.7853973507881165, "raw_r_fb": 53.173413932323456, "raw_r_phr": -0.0, "raw_r_rep": -0.38891416788101196, "raw_validity_total": 0.0, "scale": 4, "score": -2.0553289041157035, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 11, "validity_unique_content_tokens": 8}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0008", "raw_r_anc": 0.7924270033836365, "raw_r_fb": 55.20294466614723, "raw_r_phr": -0.0, "raw_r_rep": -0.39280402660369873, "raw_validity_total": 0.0, "scale": 4, "score": 0.8827893363680545, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 46, "validity_unique_content_tokens": 30}
step:12 - actor/entropy:3.231 - actor/kl_loss:0.031 - actor/kl_coef:0.020 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:179.794 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:86.048 - actor/lr:0.000 - training/global_step:12.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:3.360 - critic/score/min:-2.055 - critic/rewards/mean:0.000 - critic/rewards/max:3.360 - critic/rewards/min:-2.055 - critic/advantages/mean:0.189 - critic/advantages/max:1.748 - critic/advantages/min:-1.488 - critic/returns/mean:0.189 - critic/returns/max:1.748 - critic/returns/min:-1.488 - response_length/mean:39.750 - response_length/max:64.000 - response_length/min:12.000 - response_length/clip_ratio:0.083 - prompt_length/mean:456.500 - prompt_length/max:457.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:5.859 - timing_s/reshard:1.121 - timing_s/gen:10.082 - timing_s/reward:1.963 - timing_s/old_log_prob:16.851 - timing_s/ref:17.236 - timing_s/adv:0.001 - timing_s/update_actor:27.826 - timing_s/step:73.960 - timing_per_token_ms/update_actor:4.673 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/ref:2.894 - timing_per_token_ms/gen:21.136 - perf/total_num_tokens:5955.000 - perf/time_per_step:73.960 - perf/throughput:40.259
Training Progress:  40%|████      | 12/30 [15:28<22:19, 74.43s/it][36m(WorkerDict pid=3170360)[0m INFO 06-07 17:32:22 [executor_base.py:226] It took 0.416790 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:32:22 [executor_base.py:226] It took 0.431585 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:32:23 [executor_base.py:226] It took 0.024909 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:32:23 [executor_base.py:226] It took 0.106381 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:32:32 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:32:32 [executor_base.py:210] It took 2.748252 seconds to fall asleep.
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:32:32 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:32:32 [executor_base.py:210] It took 2.770272 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.608420729637146, "raw_r_fb": 68.85898518562317, "raw_r_phr": -0.0, "raw_r_rep": -0.2927118241786957, "raw_validity_total": 0.0, "scale": 2, "score": 0.09714509608900412, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 20}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.7857543230056763, "raw_r_fb": 68.8195868730545, "raw_r_phr": -0.0, "raw_r_rep": -0.41931975665299787, "raw_validity_total": 0.0, "scale": 2, "score": -2.5813811953826074, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 28}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.7489935755729675, "raw_r_fb": 69.43531432747841, "raw_r_phr": -0.0, "raw_r_rep": -0.372423890912742, "raw_validity_total": 0.0, "scale": 2, "score": 0.3694006472455878, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 61, "validity_unique_content_tokens": 33}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.7221249341964722, "raw_r_fb": 69.64871561527252, "raw_r_phr": -0.0, "raw_r_rep": -0.3538203537464142, "raw_validity_total": 0.0, "scale": 2, "score": 1.4071968052532529, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 61, "validity_unique_content_tokens": 42}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6797016859054565, "raw_r_fb": 69.20887807011604, "raw_r_phr": -0.0, "raw_r_rep": -0.334598571062088, "raw_validity_total": 0.0, "scale": 2, "score": 0.37902099646359744, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 31}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.8088370561599731, "raw_r_fb": 69.5421647131443, "raw_r_phr": -0.0, "raw_r_rep": -0.3950850976274369, "raw_validity_total": 0.0, "scale": 2, "score": 0.3286176503312537, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 51, "validity_unique_content_tokens": 34}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.5851771831512451, "raw_r_fb": 66.60157039761543, "raw_r_phr": -0.0, "raw_r_rep": -0.3417530357837677, "raw_validity_total": 0.0, "scale": 3, "score": 0.5248908361197903, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 50, "validity_unique_content_tokens": 30}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6250414252281189, "raw_r_fb": 66.71326112747192, "raw_r_phr": -0.0, "raw_r_rep": -0.3723784387111664, "raw_validity_total": 0.0, "scale": 3, "score": 0.6960731485808058, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 30, "validity_unique_content_tokens": 12}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6383135318756104, "raw_r_fb": 66.79103156924248, "raw_r_phr": -0.0, "raw_r_rep": -0.4134780472400142, "raw_validity_total": 0.0, "scale": 3, "score": 0.2847610319383934, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 23}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.621802031993866, "raw_r_fb": 66.70348724722862, "raw_r_phr": -0.0, "raw_r_rep": -0.4069810211658478, "raw_validity_total": 0.0, "scale": 3, "score": -0.18324243831878467, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 27, "validity_unique_content_tokens": 18}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6872804164886475, "raw_r_fb": 66.49839442968369, "raw_r_phr": -0.0, "raw_r_rep": -0.44392848820299713, "raw_validity_total": 0.0, "scale": 3, "score": -1.9773716219996853, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 35, "validity_unique_content_tokens": 23}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.7044969797134399, "raw_r_fb": 67.02117764949799, "raw_r_phr": -0.0, "raw_r_rep": -0.4724459409713745, "raw_validity_total": 0.0, "scale": 3, "score": 0.6548890436793111, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 46, "validity_unique_content_tokens": 27}
step:13 - actor/entropy:2.577 - actor/kl_loss:0.032 - actor/kl_coef:0.020 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:30.055 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:86.073 - actor/lr:0.000 - training/global_step:13.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:1.407 - critic/score/min:-2.581 - critic/rewards/mean:0.000 - critic/rewards/max:1.407 - critic/rewards/min:-2.581 - critic/advantages/mean:0.024 - critic/advantages/max:1.046 - critic/advantages/min:-1.936 - critic/returns/mean:0.024 - critic/returns/max:1.046 - critic/returns/min:-1.936 - response_length/mean:52.083 - response_length/max:64.000 - response_length/min:28.000 - response_length/clip_ratio:0.333 - prompt_length/mean:456.000 - prompt_length/max:456.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:6.249 - timing_s/reshard:1.115 - timing_s/gen:10.266 - timing_s/reward:1.965 - timing_s/old_log_prob:17.439 - timing_s/ref:17.035 - timing_s/adv:0.001 - timing_s/update_actor:27.928 - timing_s/step:74.635 - timing_per_token_ms/update_actor:4.581 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/ref:2.794 - timing_per_token_ms/gen:16.426 - perf/total_num_tokens:6097.000 - perf/time_per_step:74.635 - perf/throughput:40.845
Training Progress:  43%|████▎     | 13/30 [16:43<21:06, 74.51s/it][36m(WorkerDict pid=3170360)[0m INFO 06-07 17:33:37 [executor_base.py:226] It took 0.430241 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:33:37 [executor_base.py:226] It took 0.375513 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:33:37 [executor_base.py:226] It took 0.015577 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:33:37 [executor_base.py:226] It took 0.036405 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:33:46 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:33:46 [executor_base.py:210] It took 2.738493 seconds to fall asleep.
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:33:46 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:33:46 [executor_base.py:210] It took 2.907335 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6527303457260132, "raw_r_fb": 62.5142637193203, "raw_r_phr": -0.0, "raw_r_rep": -0.4288816452026367, "raw_validity_total": 0.0, "scale": 4, "score": 0.4717105210572369, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 28, "validity_unique_content_tokens": 22}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6171668767929077, "raw_r_fb": 62.32598602771759, "raw_r_phr": -0.0, "raw_r_rep": -1.0, "raw_validity_total": -2.0, "scale": 4, "score": -2.0, "validity_cjk_ratio": 0.6310679611650486, "validity_invalid": 1, "validity_token_count": 64, "validity_unique_content_tokens": 15}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6158897280693054, "raw_r_fb": 61.62897539138794, "raw_r_phr": -0.0, "raw_r_rep": -0.40896129608154297, "raw_validity_total": 0.0, "scale": 4, "score": -1.5280322657132577, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 26, "validity_unique_content_tokens": 19}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6809282898902893, "raw_r_fb": 63.12371504306793, "raw_r_phr": -0.0, "raw_r_rep": -0.4326021428461428, "raw_validity_total": 0.0, "scale": 4, "score": 1.9135954636838117, "validity_cjk_ratio": 0.012779552715654952, "validity_invalid": 0, "validity_token_count": 61, "validity_unique_content_tokens": 33}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6985875368118286, "raw_r_fb": 62.907373279333115, "raw_r_phr": -0.0, "raw_r_rep": -0.45696218382744563, "raw_validity_total": 0.0, "scale": 4, "score": 1.4561228496072658, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 39, "validity_unique_content_tokens": 26}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6302741765975952, "raw_r_fb": 62.63510459661484, "raw_r_phr": -0.0, "raw_r_rep": -0.4391586184501648, "raw_validity_total": 0.0, "scale": 4, "score": 0.5344454119517191, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 17, "validity_unique_content_tokens": 13}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.7856000065803528, "raw_r_fb": 62.33919370174408, "raw_r_phr": -0.0, "raw_r_rep": -0.37069037002186445, "raw_validity_total": 0.0, "scale": 2, "score": 0.7951449112532539, "validity_cjk_ratio": 0.00909090909090909, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 31}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.7965092658996582, "raw_r_fb": 62.53899669647217, "raw_r_phr": -0.0, "raw_r_rep": -0.362705796957016, "raw_validity_total": 0.0, "scale": 2, "score": 1.3493482582609044, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 23, "validity_unique_content_tokens": 14}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8499202728271484, "raw_r_fb": 61.45134663581848, "raw_r_phr": -0.0, "raw_r_rep": -0.41244739294052124, "raw_validity_total": 0.0, "scale": 2, "score": -1.2684861972538564, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 26, "validity_unique_content_tokens": 13}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8311200141906738, "raw_r_fb": 61.26502653956413, "raw_r_phr": -0.0, "raw_r_rep": -0.3889514207839966, "raw_validity_total": 0.0, "scale": 2, "score": -0.8631227905537161, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 23, "validity_unique_content_tokens": 13}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8810845613479614, "raw_r_fb": 63.736734330654144, "raw_r_phr": -1.0, "raw_r_rep": -0.41777580976486206, "raw_validity_total": 0.0, "scale": 2, "score": 1.2852008433859523, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 57, "validity_unique_content_tokens": 40}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8838484287261963, "raw_r_fb": 62.42304942011833, "raw_r_phr": -0.0, "raw_r_rep": -0.4575139454432896, "raw_validity_total": 0.0, "scale": 2, "score": -1.2980850250925255, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 32, "validity_unique_content_tokens": 16}
step:14 - actor/entropy:2.767 - actor/kl_loss:0.047 - actor/kl_coef:0.020 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:20.535 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:86.085 - actor/lr:0.000 - training/global_step:14.000 - training/epoch:0.000 - critic/score/mean:0.071 - critic/score/max:1.914 - critic/score/min:-2.000 - critic/rewards/mean:0.071 - critic/rewards/max:1.914 - critic/rewards/min:-2.000 - critic/advantages/mean:0.096 - critic/advantages/max:1.121 - critic/advantages/min:-1.354 - critic/returns/mean:0.096 - critic/returns/max:1.121 - critic/returns/min:-1.354 - response_length/mean:39.167 - response_length/max:64.000 - response_length/min:18.000 - response_length/clip_ratio:0.167 - prompt_length/mean:456.500 - prompt_length/max:457.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:6.308 - timing_s/reshard:1.048 - timing_s/gen:10.333 - timing_s/reward:1.937 - timing_s/old_log_prob:16.818 - timing_s/ref:17.152 - timing_s/adv:0.001 - timing_s/update_actor:26.869 - timing_s/step:73.112 - timing_per_token_ms/update_actor:4.517 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/ref:2.884 - timing_per_token_ms/gen:21.986 - perf/total_num_tokens:5948.000 - perf/time_per_step:73.112 - perf/throughput:40.678
Training Progress:  47%|████▋     | 14/30 [17:56<19:45, 74.09s/it][36m(WorkerDict pid=3170361)[0m INFO 06-07 17:34:51 [executor_base.py:226] It took 0.466987 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:34:51 [executor_base.py:226] It took 0.584468 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:34:51 [executor_base.py:226] It took 0.027616 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:34:51 [executor_base.py:226] It took 0.033834 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:34:59 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=3170360)[0m INFO 06-07 17:34:59 [executor_base.py:210] It took 2.065932 seconds to fall asleep.
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:34:59 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=3170361)[0m INFO 06-07 17:34:59 [executor_base.py:210] It took 1.997174 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.7460758686065674, "raw_r_fb": 61.35474902391434, "raw_r_phr": -0.0, "raw_r_rep": -0.3697589039802551, "raw_validity_total": 0.0, "scale": 3, "score": 2.928725759460824, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 17, "validity_unique_content_tokens": 14}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.7883927226066589, "raw_r_fb": 59.87624028325081, "raw_r_phr": -0.0, "raw_r_rep": -0.3948346972465515, "raw_validity_total": 0.0, "scale": 3, "score": 0.6557974848789359, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 23, "validity_unique_content_tokens": 16}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.816490650177002, "raw_r_fb": 57.65655726194382, "raw_r_phr": -0.0, "raw_r_rep": -0.41617071628570557, "raw_validity_total": 0.0, "scale": 3, "score": -2.1155186079914348, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 61, "validity_unique_content_tokens": 41}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8162779808044434, "raw_r_fb": 58.36315602064133, "raw_r_phr": -0.0, "raw_r_rep": -0.41034817695617676, "raw_validity_total": 0.0, "scale": 3, "score": -1.2401312171086676, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 39}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.7782646417617798, "raw_r_fb": 59.85175496339798, "raw_r_phr": -0.0, "raw_r_rep": -0.39624136686325073, "raw_validity_total": 0.0, "scale": 3, "score": 0.5178908190104651, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 50, "validity_unique_content_tokens": 32}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8827348351478577, "raw_r_fb": 60.02554515004158, "raw_r_phr": -0.0, "raw_r_rep": -0.43462973833084106, "raw_validity_total": 0.0, "scale": 3, "score": -0.7467642382501237, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 38}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.7460758686065674, "raw_r_fb": 64.95746830105782, "raw_r_phr": -0.0, "raw_r_rep": -0.3616396486759186, "raw_validity_total": 0.0, "scale": 4, "score": 1.0991293639637005, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 17, "validity_unique_content_tokens": 14}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.7781659960746765, "raw_r_fb": 58.941287875175476, "raw_r_phr": -0.0, "raw_r_rep": -0.36651530861854553, "raw_validity_total": 0.0, "scale": 4, "score": -1.3179083263235924, "validity_cjk_ratio": 0.01048951048951049, "validity_invalid": 0, "validity_token_count": 62, "validity_unique_content_tokens": 44}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.7844140529632568, "raw_r_fb": 62.57514536380768, "raw_r_phr": -0.0, "raw_r_rep": -1.0, "raw_validity_total": -2.0, "scale": 4, "score": -2.0, "validity_cjk_ratio": 0.375886524822695, "validity_invalid": 1, "validity_token_count": 64, "validity_unique_content_tokens": 19}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.7677165269851685, "raw_r_fb": 65.87872833013535, "raw_r_phr": -0.0, "raw_r_rep": -0.39016199111938477, "raw_validity_total": 0.0, "scale": 4, "score": 1.5991343780486347, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 40, "validity_unique_content_tokens": 26}
